Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1491,20,RL,65.0,6500,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,3,3,CBlock,3,5,1,4,1033.0,1,0.0,94.0,1127.0,GasA,3,1,SBrkr,1127,0,0,1127,0.0,1.0,1,1,3,1,3,6,Typ,1,Detchd,1991.0,1,480.0,2,0,0,138,0,0,0,0,NA,0,5,2008,WD ,135000
2742,50,RL,75.0,9525,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,3,444.0,1,0.0,550.0,994.0,GasA,4,1,SBrkr,1216,639,0,1855,0.0,0.0,2,0,4,1,3,7,Typ,0,Attchd,1954.0,1,325.0,2,182,0,0,0,0,0,0,NA,0,10,2006,WD ,136900
2497,20,RL,65.0,6993,1,0,3,Lvl,AllPub,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,465.0,1,0.0,447.0,912.0,GasA,3,1,SBrkr,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,Typ,1,Attchd,1961.0,1,288.0,2,0,0,0,0,0,0,0,NA,0,6,2006,WD ,135000
495,60,RL,82.0,9430,1,0,3,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,2,6,1163.0,1,0.0,89.0,1252.0,GasA,5,1,SBrkr,1268,1097,0,2365,1.0,0.0,2,1,3,1,4,8,Typ,1,Attchd,1999.0,2,856.0,2,0,128,0,0,180,0,0,NA,0,7,2009,WD ,337000
2528,60,RL,0.0,11029,1,0,2,Lvl,AllPub,Corner,2,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,2,4,619.0,1,0.0,435.0,1054.0,GasA,3,1,SBrkr,1512,1142,0,2654,1.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,1968.0,1,619.0,2,0,65,0,0,222,0,0,NA,0,8,2006,WD ,250000
1033,60,RL,0.0,14311,1,0,2,Lvl,AllPub,FR3,2,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4,3,1,6,1023.0,1,0.0,213.0,1236.0,GasA,5,1,SBrkr,1236,1104,0,2340,1.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,1996.0,2,787.0,2,192,180,218,0,0,0,4,NA,0,6,2008,WD ,306000
764,90,RL,60.0,10800,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,4,6,1200.0,1,0.0,0.0,1200.0,GasA,3,1,SBrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,Typ,0,NA,0.0,0,0.0,2,120,0,0,0,0,0,0,NA,0,3,2009,WD ,179000
1165,160,FV,34.0,3604,1,2,3,Lvl,AllPub,Corner,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,5,1,SBrkr,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,Typ,0,Detchd,2007.0,1,540.0,2,0,102,0,0,0,0,0,NA,0,2,2008,WD ,146000
2037,50,RM,60.0,10320,1,1,3,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,375.0,1,0.0,763.0,1138.0,GasA,4,1,SBrkr,1138,1042,0,2180,0.0,0.0,1,1,3,1,3,7,Typ,1,Detchd,2006.0,1,720.0,0,0,0,170,0,0,0,0,NA,0,5,2007,WD ,161000
113,20,RL,0.0,10603,1,0,2,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,2,5,1200.0,1,0.0,410.0,1610.0,GasA,4,1,SBrkr,1610,0,0,1610,1.0,0.0,2,0,3,1,4,6,Typ,2,Attchd,1977.0,2,480.0,2,168,68,0,0,0,0,0,NA,0,2,2010,WD ,205000
1572,120,RL,42.0,4084,1,0,2,Lvl,AllPub,Inside,2,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,CBlock,4,3,3,6,893.0,1,0.0,384.0,1277.0,GasA,4,1,SBrkr,1501,0,0,1501,1.0,0.0,2,0,2,1,4,6,Typ,1,Attchd,1986.0,3,512.0,2,240,0,0,0,0,0,0,NA,0,7,2008,WD ,241500
2052,20,RL,61.0,7943,1,0,3,Lvl,AllPub,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3,3,2,3,903.0,1,0.0,126.0,1029.0,GasA,4,1,SBrkr,1029,0,0,1029,1.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,1961.0,1,261.0,2,64,0,39,0,0,0,0,NA,0,4,2007,WD ,118500
2702,80,RL,92.0,6930,1,0,2,Lvl,AllPub,Inside,2,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,3,4,300.0,3,294.0,468.0,1062.0,GasA,5,1,FuseF,1352,0,0,1352,0.0,1.0,1,0,3,1,4,6,Min2,0,BuiltIn,1958.0,1,288.0,2,168,0,294,0,0,0,0,NA,0,7,2006,WD ,130000
1981,30,RM,60.0,7200,1,0,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,808.0,808.0,GasA,5,1,SBrkr,1072,0,0,1072,0.0,0.0,1,0,2,1,3,5,Typ,2,Detchd,1940.0,1,379.0,2,0,0,0,0,0,0,0,NA,0,5,2007,WD ,130000
2335,60,RL,82.0,16052,1,0,2,Lvl,AllPub,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,5,3,PConc,5,3,1,6,1206.0,1,0.0,644.0,1850.0,GasA,5,1,SBrkr,1850,848,0,2698,1.0,0.0,2,1,4,1,5,11,Typ,1,Attchd,2006.0,2,736.0,2,250,0,0,0,0,0,0,NA,0,7,2006,New,535000
563,20,RL,65.0,7150,1,0,3,Lvl,AllPub,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,3,3,CBlock,3,3,1,2,140.0,4,590.0,182.0,912.0,GasA,4,1,SBrkr,912,0,0,912,0.0,1.0,1,0,3,1,3,6,Typ,0,Attchd,1962.0,1,252.0,2,0,0,0,0,0,0,0,NA,0,10,2009,WD ,123000
1502,90,RL,65.0,6012,1,0,3,Lvl,AllPub,Corner,2,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,SBrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,Typ,0,NA,0.0,0,0.0,0,0,0,0,0,0,0,0,NA,0,6,2008,WD ,82000
1310,75,RM,53.0,5350,1,0,3,Lvl,AllPub,Corner,2,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,4,116.0,1,0.0,508.0,624.0,GasA,5,1,SBrkr,730,720,0,1450,0.0,0.0,1,0,3,1,3,7,Typ,0,Detchd,1935.0,1,288.0,2,0,192,0,0,0,0,3,NA,0,3,2008,WD ,132000
2598,30,RL,60.0,5400,1,0,3,Lvl,AllPub,Corner,0,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1073.0,1073.0,GasA,5,1,SBrkr,1073,0,0,1073,0.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,1968.0,1,326.0,2,0,0,112,0,0,0,0,NA,0,12,2006,WD ,108480
2715,20,RL,0.0,9535,1,0,2,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3,3,1,4,194.0,2,982.0,0.0,1176.0,GasA,3,1,SBrkr,1458,0,0,1458,1.0,0.0,1,1,3,1,3,7,Typ,1,Attchd,1967.0,1,512.0,2,284,0,0,0,0,0,3,NA,0,7,2006,WD ,165000
1810,20,RL,65.0,7441,1,0,2,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1461.0,1461.0,GasA,5,1,SBrkr,1486,0,0,1486,0.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,2006.0,2,566.0,2,0,32,0,0,0,0,0,NA,0,6,2007,WD ,181000
778,80,RL,88.0,15400,1,0,3,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,1,1,0.0,1,0.0,552.0,552.0,GasA,3,1,SBrkr,904,611,259,1774,0.0,0.0,2,0,4,1,3,8,Typ,1,Attchd,1961.0,1,384.0,2,290,40,0,0,0,0,0,NA,0,7,2009,WD ,165000
339,50,RL,68.0,10544,1,0,2,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,4,476.0,1,0.0,388.0,864.0,GasA,3,1,SBrkr,864,615,0,1479,0.0,0.0,2,0,5,1,3,8,Typ,0,Attchd,1969.0,3,275.0,2,287,0,280,0,0,0,0,NA,0,4,2010,WD ,161000
2460,20,RL,85.0,10936,1,0,3,Lvl,AllPub,Corner,2,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1504.0,1504.0,GasA,5,1,SBrkr,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,2006.0,3,510.0,2,144,0,0,0,0,0,0,NA,0,9,2006,New,199000
320,60,RL,80.0,11316,1,0,3,Lvl,AllPub,Corner,2,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,4,3,PConc,4,3,1,6,624.0,1,0.0,193.0,817.0,GasA,5,1,SBrkr,824,1070,0,1894,1.0,0.0,2,1,4,1,4,8,Typ,1,BuiltIn,2002.0,3,510.0,2,0,40,0,0,0,0,0,NA,0,2,2010,WD ,214900
2461,20,FV,72.0,8640,1,0,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1254.0,1278.0,GasA,5,1,SBrkr,1278,0,0,1278,0.0,0.0,2,0,2,1,4,5,Typ,0,Attchd,2006.0,2,584.0,2,0,60,0,0,0,0,0,NA,0,10,2006,New,198600
2449,60,RL,93.0,12090,1,0,3,Lvl,AllPub,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1141.0,1141.0,GasA,4,1,SBrkr,1165,1098,0,2263,0.0,0.0,2,1,4,1,4,10,Typ,1,BuiltIn,1998.0,3,420.0,2,144,123,0,0,0,0,0,NA,0,7,2006,WD ,258000
817,90,RL,0.0,7939,1,0,3,Lvl,AllPub,Inside,2,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,1,6,820.0,1,0.0,348.0,1168.0,GasA,5,1,SBrkr,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,Typ,2,BuiltIn,2000.0,3,820.0,2,312,0,0,0,0,0,0,NA,0,10,2009,WD ,269500
1096,60,RL,0.0,7750,1,0,3,Lvl,AllPub,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,707.0,707.0,GasA,5,1,SBrkr,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,Typ,1,Attchd,2002.0,3,403.0,2,100,35,0,0,0,0,0,NA,0,4,2008,WD ,176000
1893,80,RL,85.0,9350,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,4,3,4,2,270.0,5,580.0,452.0,1302.0,GasA,5,1,SBrkr,1302,0,0,1302,0.0,1.0,2,0,3,1,4,7,Min1,0,Attchd,1964.0,2,309.0,2,333,0,0,0,0,0,3,NA,0,10,2007,CWD,158000
479,80,RL,0.0,7750,1,0,3,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,353.0,1,0.0,55.0,408.0,GasA,5,1,SBrkr,779,640,0,1419,1.0,0.0,2,1,3,1,4,7,Typ,1,BuiltIn,2002.0,3,527.0,2,120,0,0,0,0,0,0,NA,0,3,2009,WD ,184100
1657,20,RL,128.0,13001,1,0,2,Lvl,AllPub,Inside,2,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,2,5,492.0,4,121.0,1012.0,1625.0,GasA,3,1,SBrkr,1220,0,0,1220,0.0,1.0,2,0,2,1,3,6,Typ,1,Attchd,1971.0,1,944.0,2,0,0,249,0,0,0,0,NA,0,9,2007,WD ,170000
937,80,RL,0.0,13607,1,0,2,Lvl,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3,3,1,5,454.0,1,0.0,118.0,572.0,GasA,4,1,SBrkr,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,Typ,1,BuiltIn,1986.0,3,501.0,2,400,112,0,0,0,0,0,Shed,1500,4,2009,WD ,208000
879,120,RM,0.0,4435,1,0,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,5,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,4,Typ,0,Attchd,2003.0,3,420.0,2,140,0,0,0,0,0,0,NA,0,5,2009,WD ,140000
945,120,RM,44.0,3843,1,0,2,HLS,AllPub,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5,3,4,6,1476.0,1,0.0,120.0,1596.0,GasA,5,1,SBrkr,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,Typ,1,Attchd,2007.0,3,482.0,2,162,53,0,153,0,0,0,NA,0,6,2009,New,230000
1010,120,RL,65.0,5950,1,0,2,HLS,AllPub,Inside,1,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,4,6,319.0,1,0.0,1018.0,1337.0,GasA,4,1,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,Typ,1,Attchd,1989.0,2,462.0,2,0,73,154,0,0,0,0,NA,0,4,2008,WD ,188500
2861,50,RL,80.0,12400,1,0,3,HLS,AllPub,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,2,4,602.0,1,0.0,299.0,901.0,GasA,3,1,SBrkr,1125,592,0,1717,0.0,0.0,1,1,2,1,3,7,Typ,1,Attchd,1940.0,1,410.0,2,0,0,0,0,113,0,0,NA,0,2,2006,WD ,194000
1245,20,RL,75.0,10425,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,774.0,1,0.0,330.0,1104.0,GasA,4,1,SBrkr,1104,0,0,1104,1.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,1956.0,2,384.0,2,0,0,0,0,0,0,0,NA,0,4,2008,WD ,133000
854,20,RL,0.0,16269,1,0,2,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,BrkTil,4,3,3,6,625.0,1,0.0,282.0,907.0,GasA,3,1,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,1978.0,1,343.0,2,72,0,0,0,0,0,3,NA,0,7,2009,WD ,140000
1437,60,RL,68.0,8998,1,0,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,2,6,527.0,1,0.0,255.0,782.0,GasA,5,1,SBrkr,782,870,0,1652,0.0,0.0,2,1,3,1,4,6,Typ,0,Attchd,2000.0,2,532.0,2,0,70,0,0,0,0,0,NA,0,6,2008,WD ,207500
586,60,RL,80.0,10400,1,0,3,Lvl,AllPub,Inside,2,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,3,PConc,3,3,1,1,0.0,1,0.0,932.0,932.0,GasA,4,1,SBrkr,1271,1369,0,2640,0.0,0.0,2,1,5,1,4,8,Typ,1,Attchd,1967.0,2,515.0,2,0,120,0,0,168,0,0,NA,0,5,2009,WD ,256900
1947,50,RL,60.0,10134,1,0,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,735.0,735.0,GasA,4,1,FuseA,735,299,0,1034,0.0,0.0,1,0,2,1,3,5,Typ,0,Detchd,1940.0,1,240.0,2,0,39,0,0,0,0,0,NA,0,7,2007,WD ,109000
815,90,RL,64.0,7007,1,0,3,Bnk,AllPub,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1513,0,0,1513,0.0,0.0,2,0,4,2,3,8,Typ,0,Attchd,1979.0,1,400.0,2,0,0,0,0,0,0,0,NA,0,6,2009,WD ,113722
831,20,RL,78.0,11645,1,0,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,5,3,4,6,24.0,1,0.0,1474.0,1498.0,GasA,5,1,SBrkr,1498,0,0,1498,0.0,0.0,2,0,3,1,4,7,Typ,1,Attchd,2005.0,3,844.0,2,144,98,0,0,0,0,0,NA,0,3,2009,WD ,237000
1919,20,RL,60.0,8250,1,0,3,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,288.0,1,0.0,765.0,1053.0,GasA,4,1,SBrkr,1053,0,0,1053,1.0,0.0,1,0,3,1,4,6,Typ,0,2Types,1994.0,2,692.0,2,240,0,0,0,109,0,0,NA,0,7,2007,WD ,142100
2306,20,RL,0.0,11027,1,0,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,3,3,CBlock,3,3,1,4,468.0,3,539.0,171.0,1178.0,GasA,4,1,SBrkr,1293,0,0,1293,1.0,0.0,2,0,2,1,3,5,Typ,0,Attchd,1954.0,2,452.0,2,280,0,0,0,0,0,0,NA,0,5,2006,WD ,149900
430,20,RL,95.0,12350,1,0,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,5,3,PConc,5,3,3,6,1232.0,1,0.0,788.0,2020.0,GasA,5,1,SBrkr,2020,0,0,2020,1.0,0.0,2,0,3,1,5,7,Typ,1,Attchd,2008.0,2,896.0,2,192,98,0,0,0,0,0,NA,0,5,2009,WD ,404000
2618,60,RL,0.0,18275,1,0,2,HLS,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,5,636.0,1,0.0,802.0,1438.0,GasA,3,1,SBrkr,1900,548,0,2448,1.0,0.0,3,0,3,1,3,9,Typ,2,Attchd,1962.0,2,441.0,2,520,102,0,0,0,0,0,NA,0,9,2006,WD ,277500
245,60,RL,77.0,9206,1,0,3,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,1,1,0.0,1,0.0,741.0,741.0,GasA,3,1,SBrkr,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,Typ,1,Attchd,1985.0,3,476.0,2,192,46,0,0,0,0,0,NA,0,6,2010,WD ,178000
462,120,RL,48.0,6240,1,0,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,863.0,1,0.0,461.0,1324.0,GasA,5,1,SBrkr,1324,0,0,1324,1.0,0.0,2,0,2,1,4,6,Typ,1,Attchd,2006.0,3,550.0,2,192,38,0,0,0,0,0,NA,0,12,2009,WD ,254000
182,30,RM,68.0,9656,1,0,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,BrkTil,2,2,1,1,0.0,1,0.0,678.0,678.0,GasA,3,0,SBrkr,832,0,0,832,0.0,0.0,1,0,2,1,3,5,Typ,1,Detchd,1928.0,1,780.0,0,0,0,0,0,0,0,0,NA,0,6,2010,WD ,12789
1625,20,RL,63.0,7875,1,0,3,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,1,0.0,1,0.0,1237.0,1237.0,GasA,4,1,SBrkr,1253,0,0,1253,0.0,0.0,2,0,3,1,3,6,Typ,1,Attchd,1995.0,3,402.0,2,220,21,0,0,0,0,0,NA,0,6,2007,WD ,176000
2381,60,RL,111.0,16259,1,0,3,Lvl,AllPub,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,3,1,0.0,1,0.0,1249.0,1249.0,GasA,5,1,SBrkr,1249,1347,0,2596,0.0,0.0,3,1,4,1,4,9,Typ,0,Attchd,2006.0,2,840.0,2,240,154,0,0,0,0,0,NA,0,9,2006,New,342643
1827,20,RL,0.0,6173,1,0,2,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599.0,1,0.0,277.0,876.0,GasA,3,1,SBrkr,902,0,0,902,0.0,0.0,1,0,3,1,3,6,Typ,0,Attchd,1967.0,1,288.0,2,0,0,0,0,0,0,3,NA,0,8,2007,WD ,125500
1580,20,RL,75.0,12890,1,0,2,Lvl,AllPub,Inside,2,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,1495.0,1495.0,GasA,5,1,SBrkr,1495,0,0,1495,0.0,0.0,2,0,3,1,3,8,Typ,1,Attchd,1989.0,1,438.0,2,252,0,192,0,0,0,0,NA,0,7,2008,WD ,150000
1803,20,FV,84.0,10440,1,0,3,Lvl,AllPub,Corner,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,3,PConc,4,3,2,1,0.0,1,0.0,1574.0,1574.0,GasA,5,1,SBrkr,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,Typ,1,Attchd,2007.0,3,594.0,2,0,256,0,0,0,0,0,NA,0,5,2007,New,261329
1132,20,RL,63.0,7500,1,0,3,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4,3,1,6,680.0,1,0.0,400.0,1080.0,GasA,5,1,SBrkr,1080,0,0,1080,1.0,0.0,1,0,3,1,4,6,Typ,0,NA,0.0,0,0.0,2,0,0,0,0,0,0,0,NA,0,4,2008,WD ,141000
